tile.stone, ID = 1
item.ttinkerer:cleansingTalisman, ID = 15238
item.ttinkerer:connector, ID = 15239
item.ttinkerer:focusDeflect, ID = 15241
item.ttinkerer:focusDislocation, ID = 15242
item.ttinkerer:focusEnderChest, ID = 15243
item.ttinkerer:focusFlight, ID = 15244
item.ttinkerer:focusHeal, ID = 15245
item.ttinkerer:focusSmelt, ID = 15246
item.ttinkerer:focusTelekinesis, ID = 15247
item.ttinkerer:gasRemover, ID = 15248
item.ttinkerer:infusedInkwell, ID = 15251
item.ttinkerer:revealingHelm, ID = 15252
item.ttinkerer:shareBook, ID = 15253
item.ttinkerer:soulMould, ID = 15254
item.ttinkerer:spellCloth, ID = 15255
item.ttinkerer:xpTalisman, ID = 15256
item.ttinkerer:blockTalisman, ID = 15306
item.ttinkerer:catAmulet, ID = 15307
item.ttinkerer:focusRecall, ID = 15308
item.ttinkerer:focusShadowbeam, ID = 15309
item.ttinkerer:focusXPDrain, ID = 15310
item.ttinkerer:ichorAxe, ID = 15311
item.ttinkerer:ichorAxeGem, ID = 15312
item.ttinkerer:ichorPick, ID = 15313
item.ttinkerer:ichorPickGem, ID = 15314
item.ttinkerer:ichorPouch, ID = 15315
item.ttinkerer:ichorShovel, ID = 15316
item.ttinkerer:ichorShovelGem, ID = 15317
item.ttinkerer:ichorSword, ID = 15318
item.ttinkerer:ichorSwordGem, ID = 15319
item.ttinkerer:ichorclothBoots, ID = 15320
item.ttinkerer:ichorclothBootsGem, ID = 15321
item.ttinkerer:ichorclothChest, ID = 15322
item.ttinkerer:ichorclothChestGem, ID = 15323
item.ttinkerer:ichorclothHelm, ID = 15324
item.ttinkerer:ichorclothHelmGem, ID = 15325
item.ttinkerer:ichorclothLegs, ID = 15326
item.ttinkerer:ichorclothLegsGem, ID = 15327
item.ttinkerer:kamiResource, ID = 15328
item.ttinkerer:placementMirror, ID = 15329
item.ttinkerer:protoclay, ID = 15330
item.ttinkerer:skyPearl, ID = 15331
item.brokenSword, ID = 15656
item.vulcansRevengeSword, ID = 15657
item.vulcansRevengeSwordFrost, ID = 15658
item.vulcansRevengeSwordHeavy, ID = 15659
item.vulcansRevengeSwordWither, ID = 15660
item.ElementEssence, ID = 15956
item.eSeedsAir, ID = 15957
item.eSeedsEarth, ID = 15958
item.eSeedsFire, ID = 15959
item.eSeedsWater, ID = 15960
item.infusedarmor_boots, ID = 15961
item.infusedarmor_chest, ID = 15962
item.infusedarmor_helmet, ID = 15963
item.infusedarmor_leggins, ID = 15964
item.magicStoneCobble, ID = 15965
item.magicStoneXP, ID = 15966
item.MagicFertilizer, ID = 15967
item.magicStoneHealth, ID = 15968
item.magicStoneObsidian, ID = 15969
item.magicStoneWater, ID = 15970
item.CropEssence, ID = 15971
item.MagicEssence, ID = 15972
item.mSeedsAlumin, ID = 15973
item.mSeedsArdite, ID = 15974
item.mSeedsBlaze, ID = 15975
item.mSeedsQuartz, ID = 15976
item.mSeedsCoal, ID = 15977
item.mSeedsCobalt, ID = 15978
item.mSeedsCopper, ID = 15979
item.mSeedsDiamond, ID = 15980
item.mSeedsDye, ID = 15981
item.mSeedsEmerald, ID = 15982
item.mSeedsEnder, ID = 15983
item.mSeedsEssence, ID = 15984
item.mSeedsXP, ID = 15985
item.mSeedsNickel, ID = 15986
item.mSeedsForce, ID = 15987
item.mSeedsGlowstone, ID = 15988
item.mSeedsGold, ID = 15989
item.mSeedsIron, ID = 15990
item.mSeedsLapis, ID = 15991
item.mSeedsLead, ID = 15992
item.mSeedsNether, ID = 15993
item.mSeedsObsidian, ID = 15994
item.mSeedsPeridot, ID = 15995
item.mSeedsPlatinum, ID = 15996
item.mSeedsRedstone, ID = 15997
item.mSeedsRuby, ID = 15998
item.mSeedsSapphire, ID = 15999
item.mSeedsSilver, ID = 16000
item.mSeedsTin, ID = 16001
item.soulCropEssence, ID = 16002
item.sSeedsCow, ID = 16003
item.sSeedsCreeper, ID = 16004
item.sSeedsGhast, ID = 16005
item.sSeedsMagma, ID = 16006
item.sSeedsSkeleton, ID = 16007
item.sSeedsSlime, ID = 16008
item.sSeedsSpider, ID = 16009
item.sSeedsWither, ID = 16010
item.ModEssence, ID = 16012
item.ArcticSpawnEgg, ID = 16100
item.FrostboltCharge, ID = 16102
item.FrostboltScepter, ID = 16103
item.DemonSpawnEgg, ID = 16105
item.DemonicLightningCharge, ID = 16106
item.DemonicLightningScepter, ID = 16107
item.DevilstarCharge, ID = 16109
item.DevilstarScepter, ID = 16110
item.DoomfireCharge, ID = 16111
item.DoomfireScepter, ID = 16112
item.HellfireCharge, ID = 16113
item.HellfireScepter, ID = 16114
item.DesertSpawnEgg, ID = 16119
item.MudshotCharge, ID = 16120
item.MudshotScepter, ID = 16121
item.ScytheScepter, ID = 16123
item.ThrowingScythe, ID = 16124
item.ForestSpawnEgg, ID = 16125
item.EmberCharge, ID = 16126
item.EmberScepter, ID = 16127
item.InfernoSpawnEgg, ID = 16128
item.JungleSpawnEgg, ID = 16129
item.PlainsSpawnEgg, ID = 16130
item.PoisonGland, ID = 16134
item.PoisonRayScepter, ID = 16135
item.SwampSpawnEgg, ID = 16137
item.VenomShotScepter, ID = 16138
item.PinkyMeatCooked, ID = 16360
item.DevilLasagna, ID = 16364
item.PinkyMeatRaw, ID = 16371
item.AmberCake, ID = 16373
item.JoustMeatCooked, ID = 16374
item.JoustMeatRaw, ID = 16378
item.AspidMeatCooked, ID = 16388
item.MossPie, ID = 16389
item.AspidMeatRaw, ID = 16392
item.SC2:unknownmodule, ID = 16456
item.SC2:ModularCart, ID = 16457
item.SC2:unknowncomponent, ID = 16458
item.basicmachines.compost, ID = 17856
item.basicmachines.emptyOilCan, ID = 17857
item.basicmachines.oilCan_fuel, ID = 17858
item.basicmachines.oilCan_lava, ID = 17859
item.basicmachines.oilCan_oil, ID = 17860
item.basicmachines.oilCan_water, ID = 17861
item.basicmachines.pneumaticGun, ID = 17862
item.basicmachines.pneumaticHammer, ID = 17863
item.basicmachines.pneumaticMotor, ID = 17864
item.basicmachines.pneumaticSaw, ID = 17865
item.basicmachines.rottingMass, ID = 17866
item.dataReelEmpty, ID = 18156
item.madDNABucket, ID = 18157
item.madDNAMutantBucket, ID = 18158
item.genomeMonsterPlacer, ID = 18160
item.genomeBat, ID = 18161
item.genomeCaveSpider, ID = 18162
item.genomeChicken, ID = 18163
item.genomeCow, ID = 18164
item.genomeCreeper, ID = 18165
item.genomeEnderman, ID = 18166
item.genomeGhast, ID = 18167
item.genomeHorse, ID = 18168
item.genomeMushroomCow, ID = 18169
item.genomeOcelot, ID = 18170
item.genomePig, ID = 18171
item.genomePigZombie, ID = 18172
item.genomeSheep, ID = 18173
item.genomeSkeleton, ID = 18174
item.genomeSlime, ID = 18175
item.genomeSpider, ID = 18176
item.genomeSquid, ID = 18177
item.genomeVillager, ID = 18178
item.genomeWitch, ID = 18179
item.genomeWolf, ID = 18180
item.genomeZombie, ID = 18181
item.needleBat, ID = 18183
item.needleCaveSpider, ID = 18184
item.needleChicken, ID = 18185
item.needleCow, ID = 18186
item.needleCreeper, ID = 18187
item.needleDirty, ID = 18188
item.needleEnderman, ID = 18189
item.needleHorse, ID = 18190
item.needleMushroomCow, ID = 18191
item.needleMutant, ID = 18192
item.needleOcelot, ID = 18193
item.needlePig, ID = 18194
item.needleSheep, ID = 18195
item.needleSpider, ID = 18196
item.needleSquid, ID = 18197
item.needleVillager, ID = 18198
item.needleWitch, ID = 18199
item.needleWolf, ID = 18200
item.needleZombie, ID = 18201
item.dnaBat, ID = 18202
item.dnaCaveSpider, ID = 18203
item.dnaChicken, ID = 18204
item.dnaCow, ID = 18205
item.dnaCreeper, ID = 18206
item.dnaEnderman, ID = 18207
item.dnaGhast, ID = 18208
item.dnaHorse, ID = 18209
item.dnaMushroomCow, ID = 18210
item.componentComputer, ID = 18211
item.dnaOcelot, ID = 18212
item.dnaPig, ID = 18213
item.componentFan, ID = 18214
item.dnaSheep, ID = 18215
item.dnaSkeleton, ID = 18216
item.dnaSlime, ID = 18217
item.dnaSpider, ID = 18218
item.dnaSquid, ID = 18219
item.dnaVillager, ID = 18220
item.dnaWitch, ID = 18221
item.dnaWolf, ID = 18222
item.dnaZombie, ID = 18223
item.beeNugget, ID = 18230
item.comb, ID = 18231
item.drop, ID = 18232
item.frameGentle, ID = 18234
item.frameMagic, ID = 18235
item.frameMetabolic, ID = 18236
item.frameNecrotic, ID = 18237
item.frameOblivion, ID = 18238
item.frameResilient, ID = 18239
item.frameTemporal, ID = 18240
item.magicbees:jellyBabies, ID = 18241
item.capsule.magic, ID = 18242
item.magicbees:mysteriousMagnet, ID = 18243
item.miscResources, ID = 18244
item.moonDial, ID = 18245
item.pollen, ID = 18246
item.propolis, ID = 18247
item.backpack.thaumaturgeT1, ID = 18248
item.backpack.thaumaturgeT2, ID = 18249
item.magicbees:thaumiumGrafter, ID = 18250
item.magicbees:thaumiumScoop, ID = 18251
item.capsule.void, ID = 18252
item.wax, ID = 18253
item.item.pellet, ID = 18273
item.item.depletedpellet, ID = 18274
item.item.reactorbook, ID = 18275
item.item.hazhelmet, ID = 18276
item.item.hazchest, ID = 18277
item.item.hazlegs, ID = 18278
item.item.hazboots, ID = 18279
item.item.geiger, ID = 18280
item.ChocolateIceCream, ID = 18766
item.FrezariteAxe, ID = 18767
item.FrezariteChest, ID = 18768
item.FrezariteBoots, ID = 18769
item.FrezariteCrystal, ID = 18770
item.FrezariteHelmet, ID = 18771
item.FrezariteHoe, ID = 18772
item.FrezariteLegs, ID = 18773
item.FrezaritePickaxe, ID = 18774
item.FrezariteSpade, ID = 18775
item.FrezariteSword, ID = 18776
item.KreknoriteChest, ID = 18777
item.KreknoriteBoots, ID = 18778
item.KreknoriteChip, ID = 18779
item.KreknoriteHelmet, ID = 18780
item.KreknoriteLegs, ID = 18781
item.KreknoriteSword, ID = 18782
item.MeteoriteAxe, ID = 18783
item.MeteoriteChest, ID = 18784
item.MeteoriteBoots, ID = 18785
item.MeteorChips, ID = 18786
item.MeteorDetectorCrash, ID = 18787
item.MeteoriteHelmet, ID = 18788
item.MeteoriteHoe, ID = 18789
item.MeteoriteLegs, ID = 18790
item.MeteoritePickaxe, ID = 18791
item.MeteorDetectorProximity, ID = 18792
item.MeteoriteSpade, ID = 18793
item.MeteorSummoner, ID = 18794
item.MeteoriteSword, ID = 18795
item.MeteorDetectorTime, ID = 18796
item.RedMeteorGem, ID = 18797
item.VanillaIceCream, ID = 18798
item.microblock, ID = 18806
item.microblock:stoneRod, ID = 18807
item.microblock:sawDiamond, ID = 18808
item.microblock:sawIron, ID = 18809
item.microblock:sawStone, ID = 18810
item.barley.seed, ID = 19077
item.barleyBag, ID = 19078
item.berry, ID = 19079
item.berryMedley, ID = 19080
item.natura.bow.bloodwood, ID = 19081
item.natura.kama.bloodwood, ID = 19082
item.natura.pickaxe.bloodwood, ID = 19083
item.natura.shovel.bloodwood, ID = 19084
item.natura.sword.bloodwood, ID = 19085
item.boneBag, ID = 19086
item.waterdrop, ID = 19087
item.carrotBag, ID = 19088
item.cottonBag, ID = 19089
item.natura.bow.darkwood, ID = 19090
item.natura.axe.darkwood, ID = 19091
item.natura.kama.darkwood, ID = 19092
item.natura.pickaxe.darkwood, ID = 19093
item.natura.shovel.darkwood, ID = 19094
item.natura.sword.darkwood, ID = 19095
item.redwoodDoorItem, ID = 19096
item.natura.emptybowl, ID = 19097
item.flintandblaze, ID = 19098
item.barleyFood, ID = 19099
item.natura.bow.fusewood, ID = 19100
item.natura.axe.fusewood, ID = 19101
item.natura.kama.fusewood, ID = 19102
item.natura.pickaxe.fusewood, ID = 19103
item.natura.shovel.fusewood, ID = 19104
item.natura.sword.fusewood, ID = 19105
item.natura.bow.ghostwood, ID = 19106
item.natura.axe.ghostwood, ID = 19107
item.natura.kama.ghostwood, ID = 19108
item.natura.pickaxe.ghostwood, ID = 19109
item.natura.shovel.ghostwood, ID = 19110
item.natura.sword.ghostwood, ID = 19111
item.natura.armor.impboots, ID = 19112
item.natura.armor.imphelmet, ID = 19113
item.natura.armor.impjerkin, ID = 19114
item.natura.armor.impleggings, ID = 19115
item.impmeat, ID = 19116
item.berry.nether, ID = 19117
item.wartBag, ID = 19118
item.Natura.netherfood, ID = 19119
item.potatoBag, ID = 19120
item.natura.axe.netherquartz, ID = 19121
item.natura.kama.netherquartz, ID = 19122
item.natura.pickaxe.netherquartz, ID = 19123
item.natura.shovel.netherquartz, ID = 19124
item.natura.sword.netherquartz, ID = 19125
item.saguaro.fruit, ID = 19126
item.natura.spawnegg, ID = 19127
item.natura.stewbowl, ID = 19128
item.natura.stick, ID = 19129
item.wheatBag, ID = 19130
item.natura.axe.bloodwood, ID = 19131
item.openblocks.cartographer, ID = 19456
item.openblocks.crane_control, ID = 19457
item.openblocks.crane_backpack, ID = 19458
item.openblocks.cursor, ID = 19459
item.openblocks.empty_map, ID = 19460
item.openblocks.filledbucket, ID = 19461
item.openblocks.generic, ID = 19462
item.openblocks.genericUnstackable, ID = 19463
item.openblocks.glasses.crayon, ID = 19464
item.openblocks.glasses.pencil, ID = 19465
item.openblocks.glasses.admin, ID = 19466
item.openblocks.glasses.technicolor, ID = 19467
item.openblocks.golden_eye, ID = 19468
item.openblocks.hangglider, ID = 19469
item.openblocks.height_map, ID = 19470
item.openblocks.luggage, ID = 19471
item.openblocks.paintbrush, ID = 19472
item.openblocks.sleepingbag, ID = 19473
item.openblocks.slimalyzer, ID = 19474
item.openblocks.sonicglasses, ID = 19475
item.openblocks.squeegee, ID = 19476
item.openblocks.stencil, ID = 19477
item.openblocks.tasty_clay, ID = 19478
oc:item, ID = 19756
item.PortalGunBlue, ID = 20057
item.PortalGunOrange, ID = 20058
item.PortalSpawner, ID = 20059
item.PortalLFB, ID = 20060
item.PortalLFBs, ID = 20061
item.PortalMultiItem, ID = 20062
item.PortalTurret, ID = 20063
item.PortalAPG, ID = 20064
item.PortalAFPItem, ID = 20065
item.PortalDust, ID = 20066
item.PortalPotato, ID = 20067
item.PortalBlackHole, ID = 20068
item.record, ID = 20307
item.record, ID = 20308
item.record, ID = 20309
item.itemshowcase, ID = 20556
item.marteau, ID = 20557
item.palette, ID = 20558
item.Sync_BlockPlacer, ID = 20916
item.Sync_SyncCore, ID = 20917
item.armorShards, ID = 21256
item.borerEssence, ID = 21257
item.carminite, ID = 21258
item.charmOfKeeping1, ID = 21259
item.charmOfKeeping2, ID = 21260
item.charmOfKeeping3, ID = 21261
item.charmOfLife1, ID = 21262
item.charmOfLife2, ID = 21263
item.crumbleHorn, ID = 21264
item.emptyMagicMap, ID = 21265
item.emptyMazeMap, ID = 21266
item.emptyOreMap, ID = 21267
item.experiment115, ID = 21268
item.tfFeather, ID = 21269
item.fieryBlood, ID = 21270
item.fieryBoots, ID = 21271
item.fieryHelm, ID = 21272
item.fieryIngot, ID = 21273
item.fieryLegs, ID = 21274
item.fieryPick, ID = 21275
item.fieryPlate, ID = 21276
item.fierySword, ID = 21277
item.hydraChop, ID = 21278
item.trophy, ID = 21279
item.ironwoodAxe, ID = 21280
item.ironwoodBoots, ID = 21281
item.ironwoodHelm, ID = 21282
item.ironwoodHoe, ID = 21283
item.ironwoodIngot, ID = 21284
item.ironwoodLegs, ID = 21285
item.ironwoodPick, ID = 21286
item.ironwoodPlate, ID = 21287
item.ironwoodRaw, ID = 21288
item.ironwoodShovel, ID = 21289
item.ironwoodSword, ID = 21290
item.knightMetal, ID = 21291
item.knightlyAxe, ID = 21292
item.knightlyBoots, ID = 21293
item.knightlyHelm, ID = 21294
item.knightlyLegs, ID = 21295
item.knightlyPick, ID = 21296
item.knightlyPlate, ID = 21297
item.knightlySword, ID = 21298
item.legsNaga, ID = 21299
item.liveRoot, ID = 21300
item.magicMap, ID = 21301
item.magicMapFocus, ID = 21302
item.mazeMap, ID = 21303
item.mazeMapFocus, ID = 21304
item.mazeWafer, ID = 21305
item.mazebreakerPick, ID = 21306
item.meefRaw, ID = 21307
item.meefSteak, ID = 21308
item.meefStroganoff, ID = 21309
item.minotaurAxe, ID = 21310
item.moonwormQueen, ID = 21311
item.nagaScale, ID = 21312
item.oreMagnet, ID = 21313
item.oreMap, ID = 21314
item.oreMeter, ID = 21315
item.peacockFan, ID = 21316
item.phantomHelm, ID = 21317
item.phantomPlate, ID = 21318
item.plateNaga, ID = 21319
item.scepterLifeDrain, ID = 21320
item.scepterTwilight, ID = 21321
item.scepterZombie, ID = 21322
item.shardCluster, ID = 21323
item.tfspawnegg, ID = 21324
item.steeleafAxe, ID = 21325
item.steeleafBoots, ID = 21326
item.steeleafHelm, ID = 21327
item.steeleafHoe, ID = 21328
item.steeleafIngot, ID = 21329
item.steeleafLegs, ID = 21330
item.steeleafPick, ID = 21331
item.steeleafPlate, ID = 21332
item.steeleafShovel, ID = 21333
item.steeleafSword, ID = 21334
item.torchberries, ID = 21335
item.towerKey, ID = 21336
item.transformPowder, ID = 21337
item.venisonCooked, ID = 21338
item.venisonRaw, ID = 21339
item.glowBread, ID = 21657
item.null, ID = 21658
item.destructionCatalyst, ID = 21659
item.emperorChalice, ID = 21660
item.distortionCloak, ID = 21661
item.fortuneCoin, ID = 21662
item.reliquaryPotion, ID = 21663
item.mercyCross, ID = 21664
item.emptyVoidTear, ID = 21665
item.holyHandGrenade, ID = 21666
item.gunPart, ID = 21667
item.reliquaryHandgun, ID = 21668
item.iceRod, ID = 21669
item.reliquaryMagazine, ID = 21670
item.reliquaryMagicbane, ID = 21671
item.witherlessRose, ID = 21672
item.salamanderEye, ID = 21673
item.voidSatchel, ID = 21674
item.alkahestTome, ID = 21676
item.sojournerStaff, ID = 21677
item.midasTouchstone, ID = 21678
item.voidTear, ID = 21679
item.glowWater, ID = 21680
item.wraithEye, ID = 21681
item.zss.skillorb, ID = 21700
item.zss.heartpiece, ID = 21701
item.zss.hero_tunic_helm, ID = 21702
item.zss.hero_tunic_chest, ID = 21703
item.zss.hero_tunic_legs, ID = 21704
item.zss.goron_tunic_chest, ID = 21705
item.zss.goron_tunic_helm, ID = 21706
item.zss.goron_tunic_legs, ID = 21707
item.zss.zora_tunic_chest, ID = 21708
item.zss.zora_tunic_helm, ID = 21709
item.zss.zora_tunic_legs, ID = 21710
item.zss.hero_tunic_boots, ID = 21711
item.zss.boots_heavy, ID = 21712
item.zss.boots_pegasus, ID = 21713
item.zss.sword_kokiri, ID = 21714
item.zss.sword_ordon, ID = 21715
item.zss.sword_giant, ID = 21716
item.zss.sword_biggoron, ID = 21717
item.zss.sword_master, ID = 21718
item.zss.sword_tempered, ID = 21719
item.zss.sword_golden, ID = 21720
item.zss.sword_master_true, ID = 21721
item.zss.sword_broken, ID = 21722
item.zss.slingshot, ID = 21723
item.zss.scattershot, ID = 21724
item.zss.supershot, ID = 21725
item.zss.doorlocked, ID = 21726
item.zss.hookshot, ID = 21727
item.zss.hookshot.upgrade, ID = 21728
item.zss.bombbag, ID = 21729
item.zss.bomb, ID = 21730
item.zss.pendant, ID = 21731
item.zss.masterore, ID = 21732
item.zss.keysmall, ID = 21733
item.zss.keybig, ID = 21734
item.zss.keyskeleton, ID = 21735
item.zss.magicmirror, ID = 21736
item.zss.fairybottle, ID = 21737
item.zss.rocs_feather, ID = 21738
item.zss.heart, ID = 21739
item.zss.throwing_rock, ID = 21740
item.zss.bow_hero, ID = 21741
item.zss.arrow_bomb, ID = 21742
item.zss.arrow_bomb_fire, ID = 21743
item.zss.arrow_bomb_water, ID = 21744
item.zss.arrow_fire, ID = 21745
item.zss.arrow_ice, ID = 21746
item.zss.arrow_light, ID = 21747
item.zss.deku_nut, ID = 21748
item.zss.mask_hawkeye, ID = 21749
item.zss.spirit_crystal_empty, ID = 21750
item.zss.spirit_crystal_din, ID = 21751
item.zss.spirit_crystal_farore, ID = 21752
item.zss.spirit_crystal_nayru, ID = 21753
item.zss.potion_red, ID = 21754
item.zss.potion_green, ID = 21755
item.zss.potion_blue, ID = 21756
item.zss.potion_yellow, ID = 21757
item.zss.jelly_chu, ID = 21758
item.zss.power_piece, ID = 21759
item.zss.boots_rubber, ID = 21760
item.zss.treasure, ID = 21761
item.zss.boots_hover, ID = 21762
item.zss.deku_leaf, ID = 21763
item.zss.boomerang, ID = 21764
item.zss.boomerang_magic, ID = 21765
item.zss.held_block, ID = 21766
item.zss.gauntlets_silver, ID = 21767
item.zss.gauntlets_golden, ID = 21768
item.zss.mask_blast, ID = 21769
item.zss.mask_bunny, ID = 21770
item.zss.mask_couples, ID = 21771
item.zss.mask_gerudo, ID = 21772
item.zss.mask_giants, ID = 21773
item.zss.mask_gibdo, ID = 21774
item.zss.mask_keaton, ID = 21775
item.zss.mask_scents, ID = 21776
item.zss.mask_skull, ID = 21777
item.zss.mask_spooky, ID = 21778
item.zss.mask_stone, ID = 21779
item.zss.mask_truth, ID = 21780
item.zss.mask_deku, ID = 21781
item.zss.mask_goron, ID = 21782
item.zss.mask_zora, ID = 21783
item.zss.mask_fierce, ID = 21784
item.zss.hammer, ID = 21785
item.zss.hammer_skull, ID = 21786
item.zss.hammer_megaton, ID = 21787
item.zss.skill_wiper, ID = 21788
item.ashenMasks, ID = 22256
item.bambooDoor, ID = 22257
item.bambooMugEmpty, ID = 22258
item.bambooSpear, ID = 22259
item.bambooStick, ID = 22260
item.bambooChuteItem, ID = 22261
item.Blow Gun, ID = 22262
item.Tropics Bucket, ID = 22263
item.Buried Treasure Disc, ID = 22264
item.Tropibeach Chair, ID = 22265
item.cocktail, ID = 22266
item.coconutChunk, ID = 22267
item.coconutBomb, ID = 22268
item.coconutItem, ID = 22270
item.coffeeBean, ID = 22271
item.cookedFrogLeg, ID = 22272
item.Curare, ID = 22273
item.dagger, ID = 22274
item.Dart, ID = 22275
item.Eastern Isles, ID = 22276
item.Encyclopedia Tropica_, ID = 22278
item.dEudialyte, ID = 22279
item.eEudialyte, ID = 22280
item.cEudialyte, ID = 22281
item.bEudialyte, ID = 22282
item.aEudialyte, ID = 22283
item.fertilizer, ID = 22284
item.fire_boots, ID = 22285
item.fire_chestplate, ID = 22286
item.fire_helm, ID = 22287
item.fire_leggings, ID = 22288
item.Fish Bucket, ID = 22289
item.Fishing Net, ID = 22290
item.tropicraftmod:FishingRodTropical, ID = 22291
item.Flippers, ID = 22292
item.Flower Pot Tropicraft Item, ID = 22293
item.freshMarlin, ID = 22294
item.frogLeg, ID = 22295
item.Good Rod, ID = 22296
item.grapefruit, ID = 22297
item.tropiFrame2, ID = 22300
item.tropicraftmod:leaf_green, ID = 22301
item.lemon, ID = 22302
item.lime, ID = 22303
item.Low Tide Disc, ID = 22304
item.Mob Eggs Tropicraft, ID = 22305
item.Old Rod, ID = 22306
item.orange, ID = 22307
item.oreDrops, ID = 22308
item.pearl, ID = 22309
item.Pineapple Cubes, ID = 22310
item.poisonFrogSkin, ID = 22311
item.Portal Enchanter_, ID = 22312
item.scale_boots, ID = 22313
item.scale_chestplate, ID = 22314
item.scale_helm, ID = 22315
item.scale_leggings, ID = 22316
item.iggyScale, ID = 22317
item.searedMarlin, ID = 22318
item.seaUrchinRoe, ID = 22319
item.shells, ID = 22320
item.snareTrap, ID = 22321
item.Snorkel, ID = 22322
item.staff_fire, ID = 22323
item.staff_taming, ID = 22325
item.null, ID = 22326
item.Summering Disc, ID = 22327
item.Super Rod, ID = 22328
item.tallFlowerItem, ID = 22329
item.The Tribe Disc, ID = 22330
item.Tiki Torch Item, ID = 22331
item.Trade Winds, ID = 22332
item.tropiFrame, ID = 22333
item.Tropibeach Umbrella, ID = 22334
item.waterwand, ID = 22335
item.dZircon, ID = 22336
item.eZircon, ID = 22337
item.cZircon, ID = 22338
item.bZircon, ID = 22339
item.aZircon, ID = 22340
item.ttinkerer:darkQuartzItem, ID = 22406
item.ttinkerer:gaseousLightItem, ID = 22408
item.ttinkerer:gaseousShadowItem, ID = 22409
item.ItemInfinitePower, ID = 22656
item.crystalQuantonium, ID = 22657
item.depletedCrystal, ID = 22658
item.hyperConductor, ID = 22659
item.ingotUnbioxenium, ID = 22660
item.multiTool, ID = 22663
item.portQCapacitor, ID = 22664
item.quantumAxe, ID = 22665
item.quantumPick, ID = 22666
item.quantumPlating, ID = 22667
item.quantumShovel, ID = 22668
item.quantumSword, ID = 22669
item.temp, ID = 22670
item.rawQuantonium, ID = 22671
item.upgradeNONE, ID = 22673
AppEng.Items.*, ID = 22756
AppEng.Items.*, ID = 22757
item.null, ID = 22758
item.AppEng.Tools.EntropyAccelerator, ID = 22759
item.AppEng.Tools.MassCannon, ID = 22760
item.AppEng.Tools.QuartzAxe, ID = 22761
item.AppEng.Tools.QuartzHoe, ID = 22762
item.AppEng.Tools.QuartzCuttingKnife, ID = 22763
item.AppEng.Tools.QuartzPickAxe, ID = 22764
item.AppEng.Tools.QuartzShovel, ID = 22765
item.AppEng.Tools.QuartzSword, ID = 22766
item.AppEng.Tools.QuartzWrench, ID = 22767
item.AppEng.Tools.VibrationCatalyst, ID = 22768
item.wandLoad, ID = 22956
item.wandSave, ID = 22957
item.SeedsBlackberry, ID = 23256
item.SeedsBlueberry, ID = 23257
item.SeedsChili, ID = 23258
item.SeedsCucumber, ID = 23259
item.SeedsGrape, ID = 23260
item.SeedsRaspberry, ID = 23261
item.SeedsStrawberry, ID = 23262
item.SeedsSweetcorn, ID = 23263
item.SeedsTomato, ID = 23264
item.FoodProduce, ID = 23265
item.FoodMagic, ID = 23266
item.arthana, ID = 23956
item.chalkHeart, ID = 23957
item.chalkInfernal, ID = 23958
item.chalkOtherwhere, ID = 23959
item.chalkRitual, ID = 23960
item.circleTalisman, ID = 23961
item.witcheryDevilsTongueCharm, ID = 23962
item.ingredient, ID = 23963
item.witcheryIceSlippers, ID = 23964
item.divinerLava, ID = 23965
item.witcheryLouse, ID = 23966
item.witcheryMutator, ID = 23967
item.witcheryMysticBranch, ID = 23968
item.witcheryPolynesiaCharm, ID = 23969
item.poppet, ID = 23970
item.witcheryNecromancerRobe, ID = 23971
item.witcheryWitchRobe, ID = 23972
item.witcherySeedsArtichoke, ID = 23973
item.witcherySeedsBelladonna, ID = 23974
item.witcherySeedsMandrake, ID = 23975
item.witcherySeedsSnowbell, ID = 23976
item.taglockKit, ID = 23977
item.divinerWater, ID = 23978
item.witchHand, ID = 23979
item.witcheryHat, ID = 23980
item.MountainSpawnEgg, ID = 24080
item.totemic:blazingChlorophyllCrystal, ID = 24100
item.totemic:bottleChlorophyll, ID = 24101
item.totemic:bucketChlorophyll, ID = 24102
item.totemic:chlorophyllCrystal, ID = 24103
item.null, ID = 24105
item.totemic:totemWhittlingKnife, ID = 24107
item.totemic:totemicStaff, ID = 24109
item.null, ID = 24110
item.thermalexpansion.armor.invarBoots, ID = 24256
item.thermalexpansion.armor.invarHelmet, ID = 24257
item.thermalexpansion.armor.invarLegs, ID = 24258
item.thermalexpansion.armor.invarPlate, ID = 24259
item.thermalexpansion.component, ID = 24260
item.thermalexpansion.diagram, ID = 24261
item.thermalexpansion.conduit, ID = 24262
item.thermalexpansion.material, ID = 24263
item.thermalexpansion.bucket, ID = 24264
item.thermalexpansion.capacitor, ID = 24265
item.thermalexpansion.florb, ID = 24266
item.thermalexpansion.tool.invarAxe, ID = 24267
item.thermalexpansion.tool.invarBattleWrench, ID = 24268
item.thermalexpansion.tool.invarFishingRod, ID = 24269
item.thermalexpansion.tool.invarHoe, ID = 24270
item.thermalexpansion.tool.invarPickaxe, ID = 24271
item.thermalexpansion.tool.invarShears, ID = 24272
item.thermalexpansion.tool.invarShovel, ID = 24273
item.thermalexpansion.tool.invarSickle, ID = 24274
item.thermalexpansion.tool.invarSword, ID = 24275
item.thermalexpansion.tool, ID = 24276
item.thermalexpansion.tool, ID = 24277
item.redstonearsenal.material, ID = 24286
